journey_id,start_time,end_time,duration_total_s,n_events,n_zones_visited,zones_sequence,start_zone,end_zone,gender,age_range,completed,day_of_week,hour_of_day,stitch_confidence
J063422,2025-03-15 15:03:33,2025-03-15 15:03:44,11,3,1,Z_C3,Z_C3,Z_C3,F,teenager,True,5,15,1.0
J063409,2025-03-15 15:02:58,2025-03-15 15:03:45,47,2,2,Z_C1;Z_C2,Z_C1,Z_C2,M,adult,True,5,15,1.0
J063382,2025-03-15 15:01:46,2025-03-15 15:03:48,122,4,3,Z_N1;Z_C1;Z_N3,Z_N1,Z_N3,F,middle_aged,True,5,15,1.0
J063368,2025-03-15 15:01:09,2025-03-15 15:03:50,161,4,4,Z_C1;Z_E1;Z_N1;Z_S1,Z_C1,Z_S1,F,adult,True,5,15,1.0
J063374,2025-03-15 15:01:28,2025-03-15 15:03:50,142,2,2,Z_C3;Z_E1,Z_C3,Z_E1,F,adult,True,5,15,1.0
J063376,2025-03-15 15:01:31,2025-03-15 15:03:52,141,2,2,Z_E2;Z_C2,Z_E2,Z_C2,F,adult,True,5,15,1.0
J063418,2025-03-15 15:03:23,2025-03-15 15:03:53,30,2,2,Z_E2;Z_C2,Z_E2,Z_C2,M,teenager,True,5,15,1.0
J063340,2025-03-15 14:59:58,2025-03-15 15:03:57,239,4,2,Z_C1;Z_E2;Z_C1,Z_C1,Z_C1,F,young_adult,True,5,14,1.0
J063361,2025-03-15 15:00:58,2025-03-15 15:03:57,179,2,2,Z_N7;Z_E2,Z_N7,Z_E2,F,young_adult,True,5,15,1.0
J063428,2025-03-15 15:03:44,2025-03-15 15:04:00,16,3,1,Z_C1,Z_C1,Z_C1,M,child,True,5,15,1.0
J063411,2025-03-15 15:03:01,2025-03-15 15:04:01,60,2,2,Z_C1;Z_C2,Z_C1,Z_C2,M,adult,True,5,15,1.0
J063386,2025-03-15 15:01:57,2025-03-15 15:04:01,124,2,2,Z_N9;Z_C1,Z_N9,Z_C1,F,middle_aged,True,5,15,1.0
J063387,2025-03-15 15:02:00,2025-03-15 15:04:02,122,3,3,Z_N9;Z_C1;Z_N1,Z_N9,Z_N1,F,adult,True,5,15,1.0
J063394,2025-03-15 15:02:12,2025-03-15 15:04:07,115,3,2,Z_S3;Z_C1,Z_S3,Z_C1,F,adult,True,5,15,1.0
J063389,2025-03-15 15:02:05,2025-03-15 15:04:13,128,4,4,Z_N9;Z_N5;Z_N2;Z_C1,Z_N9,Z_C1,F,middle_aged,True,5,15,1.0
J063419,2025-03-15 15:03:27,2025-03-15 15:04:18,51,3,2,Z_C2;Z_C1,Z_C2,Z_C1,M,teenager,True,5,15,1.0
J063365,2025-03-15 15:01:01,2025-03-15 15:04:18,197,2,1,Z_CK,Z_CK,Z_CK,F,young_adult,True,5,15,1.0
J063332,2025-03-15 14:59:46,2025-03-15 15:04:19,273,3,3,Z_S4;Z_C1;Z_CK,Z_S4,Z_CK,M,middle_aged,True,5,14,1.0
J063326,2025-03-15 14:59:35,2025-03-15 15:04:27,292,3,2,Z_N5;Z_N1,Z_N5,Z_N1,M,senior,True,5,14,1.0
J063431,2025-03-15 15:03:55,2025-03-15 15:04:27,32,4,2,Z_C1;Z_CK;Z_C1,Z_C1,Z_C1,F,child,True,5,15,1.0
J063352,2025-03-15 15:00:37,2025-03-15 15:04:28,231,2,2,Z_C3;Z_C1,Z_C3,Z_C1,M,middle_aged,True,5,15,1.0
J063412,2025-03-15 15:03:03,2025-03-15 15:04:28,85,5,3,Z_C2;Z_CK;Z_C3,Z_C2,Z_C3,M,adult,True,5,15,1.0
J063399,2025-03-15 15:02:32,2025-03-15 15:04:30,118,4,3,Z_N10;Z_C3;Z_C2;Z_C3,Z_N10,Z_C3,F,adult,True,5,15,1.0
J063401,2025-03-15 15:02:35,2025-03-15 15:04:32,117,2,2,Z_C2;Z_N9,Z_C2,Z_N9,F,middle_aged,True,5,15,1.0
J063405,2025-03-15 15:02:45,2025-03-15 15:04:36,111,4,3,Z_C2;Z_N4;Z_S5;Z_C2,Z_C2,Z_C2,F,adult,True,5,15,1.0
J063366,2025-03-15 15:01:01,2025-03-15 15:04:37,216,5,4,Z_E2;Z_C2;Z_C1;Z_E1;Z_C2,Z_E2,Z_C2,F,young_adult,True,5,15,1.0
J063416,2025-03-15 15:03:21,2025-03-15 15:04:41,80,2,2,Z_C2;Z_C3,Z_C2,Z_C3,M,adult,True,5,15,1.0
J063402,2025-03-15 15:02:40,2025-03-15 15:04:43,123,2,2,Z_E2;Z_N10,Z_E2,Z_N10,F,young_adult,True,5,15,1.0
J063406,2025-03-15 15:02:49,2025-03-15 15:04:47,118,2,2,Z_N3;Z_C1,Z_N3,Z_C1,F,adult,True,5,15,1.0
J063410,2025-03-15 15:03:01,2025-03-15 15:04:49,108,4,4,Z_C2;Z_S6;Z_S5;Z_S1,Z_C2,Z_S1,F,middle_aged,True,5,15,1.0
J063381,2025-03-15 15:01:41,2025-03-15 15:04:49,188,3,3,Z_C2;Z_S3;Z_N7,Z_C2,Z_N7,M,young_adult,True,5,15,1.0
J063434,2025-03-15 15:04:02,2025-03-15 15:04:52,50,3,3,Z_CK;Z_E2;Z_N10,Z_CK,Z_N10,M,adult,True,5,15,1.0
J063364,2025-03-15 15:01:01,2025-03-15 15:04:53,232,3,2,Z_E2;Z_E1,Z_E2,Z_E1,M,middle_aged,True,5,15,1.0
J063415,2025-03-15 15:03:15,2025-03-15 15:04:53,98,2,2,Z_C2;Z_N3,Z_C2,Z_N3,F,adult,True,5,15,1.0
J063417,2025-03-15 15:03:23,2025-03-15 15:04:53,90,2,1,Z_C1,Z_C1,Z_C1,F,young_adult,True,5,15,1.0
J063426,2025-03-15 15:03:40,2025-03-15 15:04:55,75,2,2,Z_E2;Z_E1,Z_E2,Z_E1,F,young_adult,True,5,15,1.0
J063380,2025-03-15 15:01:37,2025-03-15 15:04:56,199,2,2,Z_N3;Z_N7,Z_N3,Z_N7,M,middle_aged,True,5,15,1.0
J063421,2025-03-15 15:03:31,2025-03-15 15:04:56,85,3,3,Z_E1;Z_N4;Z_E2,Z_E1,Z_E2,F,adult,True,5,15,1.0
J063383,2025-03-15 15:01:49,2025-03-15 15:04:58,189,2,2,Z_N1;Z_S4,Z_N1,Z_S4,M,middle_aged,True,5,15,1.0
J063439,2025-03-15 15:04:15,2025-03-15 15:04:59,44,3,3,Z_C3;Z_N9;Z_S1,Z_C3,Z_S1,M,adult,True,5,15,1.0
J063433,2025-03-15 15:04:00,2025-03-15 15:05:00,60,4,3,Z_C1;Z_C3;Z_S6;Z_C3,Z_C1,Z_C3,M,teenager,True,5,15,1.0
J063423,2025-03-15 15:03:34,2025-03-15 15:05:01,87,3,3,Z_N1;Z_C3;Z_N10,Z_N1,Z_N10,F,adult,True,5,15,1.0
J063445,2025-03-15 15:04:23,2025-03-15 15:05:02,39,2,2,Z_C3;Z_E2,Z_C3,Z_E2,M,adult,True,5,15,1.0
J063404,2025-03-15 15:02:44,2025-03-15 15:05:07,143,3,3,Z_C1;Z_S6;Z_E1,Z_C1,Z_E1,F,senior,True,5,15,1.0
J063424,2025-03-15 15:03:35,2025-03-15 15:05:18,103,3,1,Z_C1,Z_C1,Z_C1,F,middle_aged,True,5,15,1.0
J063441,2025-03-15 15:04:17,2025-03-15 15:05:18,61,4,3,Z_C2;Z_C3;Z_C2;Z_N7,Z_C2,Z_N7,F,young_adult,True,5,15,1.0
J063444,2025-03-15 15:04:22,2025-03-15 15:05:21,59,2,2,Z_C1;Z_C3,Z_C1,Z_C3,F,young_adult,True,5,15,1.0
J063430,2025-03-15 15:03:52,2025-03-15 15:05:22,90,5,5,Z_C1;Z_N8;Z_S5;Z_N4;Z_S1,Z_C1,Z_S1,F,adult,True,5,15,1.0
J063451,2025-03-15 15:04:31,2025-03-15 15:05:23,52,2,2,Z_E1;Z_N10,Z_E1,Z_N10,F,young_adult,True,5,15,1.0
J063393,2025-03-15 15:02:09,2025-03-15 15:05:30,201,4,4,Z_N7;Z_S4;Z_C2;Z_N4,Z_N7,Z_N4,M,middle_aged,True,5,15,1.0
J063454,2025-03-15 15:04:42,2025-03-15 15:05:32,50,5,4,Z_E2;Z_N10;Z_C1;Z_N2;Z_C1,Z_E2,Z_C1,M,adult,True,5,15,1.0
J063468,2025-03-15 15:05:09,2025-03-15 15:05:33,24,4,3,Z_C3;Z_C2;Z_N9;Z_C2,Z_C3,Z_C2,F,young_adult,True,5,15,1.0
J063388,2025-03-15 15:02:01,2025-03-15 15:05:33,212,3,2,Z_C1;Z_C2,Z_C1,Z_C2,M,young_adult,True,5,15,1.0
J063472,2025-03-15 15:05:14,2025-03-15 15:05:33,19,2,2,Z_C2;Z_N7,Z_C2,Z_N7,F,young_adult,True,5,15,1.0
J063425,2025-03-15 15:03:39,2025-03-15 15:05:36,117,3,2,Z_C1;Z_C2,Z_C1,Z_C2,F,middle_aged,True,5,15,1.0
J063429,2025-03-15 15:03:48,2025-03-15 15:05:37,109,3,2,Z_S6;Z_C1,Z_S6,Z_C1,F,senior,True,5,15,1.0
J063435,2025-03-15 15:04:02,2025-03-15 15:05:37,95,4,2,Z_C1;Z_C2;Z_C1,Z_C1,Z_C1,F,adult,True,5,15,1.0
J063442,2025-03-15 15:04:19,2025-03-15 15:05:37,78,2,1,Z_C3,Z_C3,Z_C3,F,adult,True,5,15,1.0
J063413,2025-03-15 15:03:09,2025-03-15 15:05:42,153,3,2,Z_C2;Z_C3;Z_C2,Z_C2,Z_C2,M,middle_aged,True,5,15,1.0
J063478,2025-03-15 15:05:24,2025-03-15 15:05:47,23,4,3,Z_C2;Z_N9;Z_N8;Z_C2,Z_C2,Z_C2,F,young_adult,True,5,15,1.0
J063463,2025-03-15 15:04:58,2025-03-15 15:05:48,50,2,2,Z_E1;Z_S6,Z_E1,Z_S6,F,senior,True,5,15,1.0
J063432,2025-03-15 15:03:57,2025-03-15 15:05:49,112,3,3,Z_C1;Z_C2;Z_C3,Z_C1,Z_C3,M,middle_aged,True,5,15,1.0
J063390,2025-03-15 15:02:07,2025-03-15 15:05:49,222,2,2,Z_N6;Z_S3,Z_N6,Z_S3,M,young_adult,True,5,15,1.0
J063443,2025-03-15 15:04:21,2025-03-15 15:05:50,89,2,2,Z_C2;Z_S3,Z_C2,Z_S3,F,adult,True,5,15,1.0
J063457,2025-03-15 15:04:49,2025-03-15 15:05:51,62,3,2,Z_N9;Z_E1,Z_N9,Z_E1,M,adult,True,5,15,1.0
J063470,2025-03-15 15:05:10,2025-03-15 15:05:52,42,2,2,Z_N2;Z_CK,Z_N2,Z_CK,M,adult,True,5,15,1.0
J063448,2025-03-15 15:04:29,2025-03-15 15:05:53,84,2,2,Z_N4;Z_C2,Z_N4,Z_C2,F,adult,True,5,15,1.0
J063436,2025-03-15 15:04:05,2025-03-15 15:05:55,110,3,2,Z_N5;Z_C2,Z_N5,Z_C2,F,middle_aged,True,5,15,1.0
J063452,2025-03-15 15:04:38,2025-03-15 15:06:02,84,2,2,Z_E1;Z_N10,Z_E1,Z_N10,M,middle_aged,True,5,15,1.0
J063407,2025-03-15 15:02:57,2025-03-15 15:06:02,185,3,3,Z_S3;Z_C1;Z_N6,Z_S3,Z_N6,M,young_adult,True,5,15,1.0
J063464,2025-03-15 15:05:02,2025-03-15 15:06:09,67,2,2,Z_S4;Z_C2,Z_S4,Z_C2,M,middle_aged,True,5,15,1.0
J063446,2025-03-15 15:04:26,2025-03-15 15:06:10,104,3,3,Z_C3;Z_N2;Z_CK,Z_C3,Z_CK,M,teenager,True,5,15,1.0
J063450,2025-03-15 15:04:30,2025-03-15 15:06:10,100,5,4,Z_S5;Z_C2;Z_N8;Z_C2;Z_CK,Z_S5,Z_CK,F,adult,True,5,15,1.0
J063437,2025-03-15 15:04:08,2025-03-15 15:06:10,122,3,2,Z_N2;Z_C3;Z_N2,Z_N2,Z_N2,F,middle_aged,True,5,15,1.0
J063480,2025-03-15 15:05:29,2025-03-15 15:06:11,42,5,3,Z_N9;Z_C3;Z_C2;Z_C3,Z_N9,Z_C3,F,young_adult,True,5,15,1.0
J063455,2025-03-15 15:04:48,2025-03-15 15:06:12,84,2,2,Z_E2;Z_N1,Z_E2,Z_N1,F,adult,True,5,15,1.0
J063456,2025-03-15 15:04:48,2025-03-15 15:06:17,89,2,2,Z_N4;Z_C2,Z_N4,Z_C2,F,adult,True,5,15,1.0
J063471,2025-03-15 15:05:13,2025-03-15 15:06:18,65,3,3,Z_N10;Z_C2;Z_E1,Z_N10,Z_E1,M,adult,True,5,15,1.0
J063449,2025-03-15 15:04:30,2025-03-15 15:06:19,109,3,2,Z_S6;Z_C3,Z_S6,Z_C3,F,middle_aged,True,5,15,1.0
J063460,2025-03-15 15:04:56,2025-03-15 15:06:23,87,3,3,Z_C3;Z_C2;Z_N9,Z_C3,Z_N9,F,adult,True,5,15,1.0
J063481,2025-03-15 15:05:32,2025-03-15 15:06:27,55,2,2,Z_N9;Z_C3,Z_N9,Z_C3,F,young_adult,True,5,15,1.0
J063474,2025-03-15 15:05:15,2025-03-15 15:06:27,72,4,2,Z_C1;Z_C2;Z_C1;Z_C2,Z_C1,Z_C2,F,senior,True,5,15,1.0
J063473,2025-03-15 15:05:14,2025-03-15 15:06:31,77,2,2,Z_C1;Z_C2,Z_C1,Z_C2,M,adult,True,5,15,1.0
J063466,2025-03-15 15:05:06,2025-03-15 15:06:34,88,4,2,Z_C2;Z_N10;Z_C2,Z_C2,Z_C2,M,young_adult,True,5,15,1.0
J063486,2025-03-15 15:05:40,2025-03-15 15:06:37,57,3,3,Z_N8;Z_N4;Z_C2,Z_N8,Z_C2,F,young_adult,True,5,15,1.0
J063492,2025-03-15 15:05:58,2025-03-15 15:06:39,41,2,2,Z_C2;Z_C1,Z_C2,Z_C1,F,senior,True,5,15,1.0
J063403,2025-03-15 15:02:43,2025-03-15 15:06:39,236,3,2,Z_N1;Z_N9,Z_N1,Z_N9,M,senior,True,5,15,1.0
J063465,2025-03-15 15:05:03,2025-03-15 15:06:39,96,5,5,Z_N8;Z_C1;Z_N10;Z_E2;Z_C2,Z_N8,Z_C2,F,adult,True,5,15,1.0
J063493,2025-03-15 15:06:00,2025-03-15 15:06:43,43,2,1,Z_C1,Z_C1,Z_C1,M,young_adult,True,5,15,1.0
J063488,2025-03-15 15:05:56,2025-03-15 15:06:45,49,2,2,Z_C3;Z_N9,Z_C3,Z_N9,F,young_adult,True,5,15,1.0
J063475,2025-03-15 15:05:20,2025-03-15 15:06:46,86,6,3,Z_C2;Z_N8;Z_C1;Z_C2;Z_C1;Z_C2,Z_C2,Z_C2,M,middle_aged,True,5,15,1.0
J063458,2025-03-15 15:04:51,2025-03-15 15:06:46,115,3,2,Z_S6;Z_E1,Z_S6,Z_E1,M,teenager,True,5,15,1.0
J063479,2025-03-15 15:05:26,2025-03-15 15:06:47,81,2,2,Z_C3;Z_C1,Z_C3,Z_C1,M,middle_aged,True,5,15,1.0
J063467,2025-03-15 15:05:08,2025-03-15 15:06:49,101,3,3,Z_S5;Z_C3;Z_C1,Z_S5,Z_C1,F,adult,True,5,15,1.0
J063453,2025-03-15 15:04:39,2025-03-15 15:06:54,135,4,4,Z_S5;Z_N9;Z_N7;Z_C3,Z_S5,Z_C3,F,middle_aged,True,5,15,1.0
J063469,2025-03-15 15:05:09,2025-03-15 15:06:55,106,2,2,Z_N4;Z_E2,Z_N4,Z_E2,F,adult,True,5,15,1.0
J063476,2025-03-15 15:05:21,2025-03-15 15:06:55,94,2,2,Z_C1;Z_S5,Z_C1,Z_S5,F,adult,True,5,15,1.0
J063484,2025-03-15 15:05:34,2025-03-15 15:06:59,85,2,1,Z_C2,Z_C2,Z_C2,F,adult,True,5,15,1.0
J063487,2025-03-15 15:05:46,2025-03-15 15:07:00,74,2,2,Z_C2;Z_C1,Z_C2,Z_C1,M,middle_aged,True,5,15,1.0
J063461,2025-03-15 15:04:57,2025-03-15 15:07:03,126,2,2,Z_C1;Z_N7,Z_C1,Z_N7,F,middle_aged,True,5,15,1.0
J063503,2025-03-15 15:06:16,2025-03-15 15:07:04,48,4,3,Z_C1;Z_C3;Z_C2;Z_C3,Z_C1,Z_C3,F,senior,True,5,15,1.0
J063502,2025-03-15 15:06:12,2025-03-15 15:07:18,66,5,4,Z_N8;Z_CK;Z_C1;Z_S4;Z_C1,Z_N8,Z_C1,M,middle_aged,True,5,15,1.0
J063438,2025-03-15 15:04:15,2025-03-15 15:07:18,183,3,1,Z_CK,Z_CK,Z_CK,F,child,True,5,15,1.0
J063494,2025-03-15 15:06:02,2025-03-15 15:07:19,77,5,3,Z_C2;Z_N2;Z_C1;Z_C2;Z_C1,Z_C2,Z_C1,F,young_adult,True,5,15,1.0
J063462,2025-03-15 15:04:58,2025-03-15 15:07:20,142,3,3,Z_N9;Z_C2;Z_N8,Z_N9,Z_N8,M,senior,True,5,15,1.0
J063490,2025-03-15 15:05:58,2025-03-15 15:07:21,83,5,2,Z_C2;Z_C1;Z_C2;Z_C1,Z_C2,Z_C1,F,adult,True,5,15,1.0
J063482,2025-03-15 15:05:33,2025-03-15 15:07:24,111,3,2,Z_E1;Z_C3,Z_E1,Z_C3,M,adult,True,5,15,1.0
J063504,2025-03-15 15:06:16,2025-03-15 15:07:26,70,2,2,Z_C1;Z_N8,Z_C1,Z_N8,M,middle_aged,True,5,15,1.0
J063495,2025-03-15 15:06:02,2025-03-15 15:07:27,85,2,2,Z_N8;Z_C3,Z_N8,Z_C3,F,adult,True,5,15,1.0
J063517,2025-03-15 15:06:48,2025-03-15 15:07:27,39,3,3,Z_C3;Z_N8;Z_C2,Z_C3,Z_C2,F,senior,True,5,15,1.0
J063485,2025-03-15 15:05:34,2025-03-15 15:07:29,115,2,1,Z_N2,Z_N2,Z_N2,M,teenager,True,5,15,1.0
J063499,2025-03-15 15:06:10,2025-03-15 15:07:33,83,2,2,Z_C3;Z_C2,Z_C3,Z_C2,F,young_adult,True,5,15,1.0
J063477,2025-03-15 15:05:22,2025-03-15 15:07:37,135,4,4,Z_C2;Z_N10;Z_N5;Z_N1,Z_C2,Z_N1,F,middle_aged,True,5,15,1.0
J063483,2025-03-15 15:05:34,2025-03-15 15:07:40,126,2,2,Z_C2;Z_S5,Z_C2,Z_S5,F,middle_aged,True,5,15,1.0
J063497,2025-03-15 15:06:05,2025-03-15 15:07:43,98,4,3,Z_C2;Z_CK;Z_N4,Z_C2,Z_N4,F,adult,True,5,15,1.0
J063491,2025-03-15 15:05:58,2025-03-15 15:07:43,105,2,2,Z_C3;Z_S6,Z_C3,Z_S6,F,middle_aged,True,5,15,1.0
J063528,2025-03-15 15:07:12,2025-03-15 15:07:44,32,3,1,Z_C2,Z_C2,Z_C2,M,senior,True,5,15,1.0
J063496,2025-03-15 15:06:03,2025-03-15 15:07:44,101,4,3,Z_C2;Z_C3;Z_S2;Z_C3,Z_C2,Z_C3,M,young_adult,True,5,15,1.0
J063505,2025-03-15 15:06:20,2025-03-15 15:07:47,87,2,2,Z_C2;Z_C1,Z_C2,Z_C1,F,adult,True,5,15,1.0
J063500,2025-03-15 15:06:10,2025-03-15 15:07:47,97,2,2,Z_N10;Z_CK,Z_N10,Z_CK,M,young_adult,True,5,15,1.0
J063427,2025-03-15 15:03:43,2025-03-15 15:07:52,249,4,2,Z_N7;Z_N10;Z_N7,Z_N7,Z_N7,F,teenager,True,5,15,1.0
J063507,2025-03-15 15:06:27,2025-03-15 15:07:53,86,2,2,Z_C1;Z_C2,Z_C1,Z_C2,F,adult,True,5,15,1.0
J063536,2025-03-15 15:07:35,2025-03-15 15:07:59,24,2,1,Z_C2,Z_C2,Z_C2,M,senior,True,5,15,1.0
J063510,2025-03-15 15:06:32,2025-03-15 15:08:02,90,3,3,Z_N10;Z_N4;Z_S5,Z_N10,Z_S5,F,adult,True,5,15,1.0
J063447,2025-03-15 15:04:27,2025-03-15 15:08:05,218,3,1,Z_CK,Z_CK,Z_CK,M,child,True,5,15,1.0
J063518,2025-03-15 15:06:53,2025-03-15 15:08:06,73,3,2,Z_C2;Z_C3,Z_C2,Z_C3,F,senior,True,5,15,1.0
J063459,2025-03-15 15:04:55,2025-03-15 15:08:06,191,3,2,Z_CK;Z_E1;Z_CK,Z_CK,Z_CK,F,child,True,5,15,1.0
J063509,2025-03-15 15:06:27,2025-03-15 15:08:06,99,4,3,Z_N4;Z_S3;Z_C1,Z_N4,Z_C1,F,young_adult,True,5,15,1.0
J063508,2025-03-15 15:06:27,2025-03-15 15:08:07,100,5,4,Z_C2;Z_S4;Z_N3;Z_E2;Z_N3,Z_C2,Z_N3,M,middle_aged,True,5,15,1.0
J063539,2025-03-15 15:07:41,2025-03-15 15:08:07,26,2,1,Z_E1,Z_E1,Z_E1,F,child,True,5,15,1.0
J063511,2025-03-15 15:06:32,2025-03-15 15:08:09,97,2,2,Z_C1;Z_N1,Z_C1,Z_N1,M,middle_aged,True,5,15,1.0
J063501,2025-03-15 15:06:11,2025-03-15 15:08:15,124,6,3,Z_C3;Z_C2;Z_E2;Z_C2,Z_C3,Z_C2,F,middle_aged,True,5,15,1.0
J063512,2025-03-15 15:06:35,2025-03-15 15:08:16,101,2,2,Z_N9;Z_C2,Z_N9,Z_C2,F,middle_aged,True,5,15,1.0
J063524,2025-03-15 15:07:04,2025-03-15 15:08:18,74,2,1,Z_CK,Z_CK,Z_CK,M,middle_aged,True,5,15,1.0
J063526,2025-03-15 15:07:07,2025-03-15 15:08:19,72,2,2,Z_C1;Z_E2,Z_C1,Z_E2,M,middle_aged,True,5,15,1.0
J063513,2025-03-15 15:06:37,2025-03-15 15:08:20,103,2,2,Z_N7;Z_E2,Z_N7,Z_E2,F,middle_aged,True,5,15,1.0
J063489,2025-03-15 15:05:56,2025-03-15 15:08:22,146,3,3,Z_C2;Z_N6;Z_N9,Z_C2,Z_N9,M,adult,True,5,15,1.0
J063522,2025-03-15 15:07:01,2025-03-15 15:08:26,85,4,4,Z_C3;Z_N7;Z_E1;Z_N10,Z_C3,Z_N10,M,young_adult,True,5,15,1.0
J063523,2025-03-15 15:07:04,2025-03-15 15:08:26,82,2,2,Z_N10;Z_C2,Z_N10,Z_C2,F,middle_aged,True,5,15,1.0
J063525,2025-03-15 15:07:06,2025-03-15 15:08:27,81,2,1,Z_S2,Z_S2,Z_S2,M,young_adult,True,5,15,1.0
J063514,2025-03-15 15:06:37,2025-03-15 15:08:28,111,7,6,Z_E2;Z_E1;Z_S4;Z_N10;Z_C3;Z_C2;Z_E1,Z_E2,Z_E1,F,adult,True,5,15,1.0
J063515,2025-03-15 15:06:44,2025-03-15 15:08:30,106,2,2,Z_C3;Z_N4,Z_C3,Z_N4,F,adult,True,5,15,1.0
J063548,2025-03-15 15:07:54,2025-03-15 15:08:30,36,2,2,Z_N7;Z_E1,Z_N7,Z_E1,M,young_adult,True,5,15,1.0
J063561,2025-03-15 15:08:25,2025-03-15 15:08:34,9,2,1,Z_E2,Z_E2,Z_E2,M,child,True,5,15,1.0
J063531,2025-03-15 15:07:16,2025-03-15 15:08:34,78,2,2,Z_N5;Z_N7,Z_N5,Z_N7,F,middle_aged,True,5,15,1.0
J063506,2025-03-15 15:06:22,2025-03-15 15:08:34,132,3,3,Z_E1;Z_C3;Z_S6,Z_E1,Z_S6,M,teenager,True,5,15,1.0
J063551,2025-03-15 15:08:02,2025-03-15 15:08:35,33,2,1,Z_C3,Z_C3,Z_C3,M,teenager,True,5,15,1.0
J063552,2025-03-15 15:08:03,2025-03-15 15:08:35,32,4,1,Z_C1,Z_C1,Z_C1,M,senior,True,5,15,1.0
J063519,2025-03-15 15:06:57,2025-03-15 15:08:35,98,2,2,Z_C1;Z_C2,Z_C1,Z_C2,F,adult,True,5,15,1.0
J063529,2025-03-15 15:07:14,2025-03-15 15:08:40,86,6,4,Z_S4;Z_C2;Z_E1;Z_C2;Z_C1;Z_S4,Z_S4,Z_S4,M,middle_aged,True,5,15,1.0
J063527,2025-03-15 15:07:08,2025-03-15 15:08:43,95,2,2,Z_C1;Z_C3,Z_C1,Z_C3,F,adult,True,5,15,1.0
J063538,2025-03-15 15:07:38,2025-03-15 15:08:44,66,3,3,Z_S4;Z_E2;Z_E1,Z_S4,Z_E1,M,middle_aged,True,5,15,1.0
J063562,2025-03-15 15:08:27,2025-03-15 15:08:46,19,2,1,Z_C1,Z_C1,Z_C1,M,senior,True,5,15,1.0
J063542,2025-03-15 15:07:50,2025-03-15 15:08:51,61,5,3,Z_C2;Z_C1;Z_C3;Z_C1,Z_C2,Z_C1,F,middle_aged,True,5,15,1.0
J063545,2025-03-15 15:07:52,2025-03-15 15:08:54,62,2,2,Z_N3;Z_C2,Z_N3,Z_C2,M,middle_aged,True,5,15,1.0
J063564,2025-03-15 15:08:30,2025-03-15 15:08:55,25,3,1,Z_E2,Z_E2,Z_E2,F,child,True,5,15,1.0
J063550,2025-03-15 15:08:01,2025-03-15 15:08:55,54,2,1,Z_E2,Z_E2,Z_E2,M,middle_aged,True,5,15,1.0
J063565,2025-03-15 15:08:31,2025-03-15 15:08:58,27,2,2,Z_E1;Z_C2,Z_E1,Z_C2,M,middle_aged,True,5,15,1.0
J063544,2025-03-15 15:07:52,2025-03-15 15:08:59,67,2,2,Z_C2;Z_N9,Z_C2,Z_N9,F,middle_aged,True,5,15,1.0
J063532,2025-03-15 15:07:17,2025-03-15 15:08:59,102,5,4,Z_C2;Z_C3;Z_C2;Z_C1;Z_N10,Z_C2,Z_N10,F,adult,True,5,15,1.0
J063546,2025-03-15 15:07:53,2025-03-15 15:09:03,70,3,3,Z_C2;Z_C1;Z_C3,Z_C2,Z_C3,F,middle_aged,True,5,15,1.0
J063520,2025-03-15 15:06:57,2025-03-15 15:09:05,128,3,3,Z_C1;Z_S4;Z_E1,Z_C1,Z_E1,F,young_adult,True,5,15,1.0
J063555,2025-03-15 15:08:17,2025-03-15 15:09:06,49,4,3,Z_E1;Z_N1;Z_C2,Z_E1,Z_C2,M,young_adult,True,5,15,1.0
J063440,2025-03-15 15:04:16,2025-03-15 15:09:06,290,3,2,Z_N10;Z_N7;Z_N10,Z_N10,Z_N10,F,teenager,True,5,15,1.0
J063547,2025-03-15 15:07:54,2025-03-15 15:09:09,75,3,3,Z_E2;Z_C2;Z_C1,Z_E2,Z_C1,F,middle_aged,True,5,15,1.0
J063566,2025-03-15 15:08:31,2025-03-15 15:09:09,38,3,2,Z_C2;Z_C1,Z_C2,Z_C1,M,middle_aged,True,5,15,1.0
J063568,2025-03-15 15:08:35,2025-03-15 15:09:13,38,2,1,Z_C1,Z_C1,Z_C1,F,middle_aged,True,5,15,1.0
J063534,2025-03-15 15:07:23,2025-03-15 15:09:13,110,3,3,Z_CK;Z_N9;Z_C3,Z_CK,Z_C3,F,adult,True,5,15,1.0
J063537,2025-03-15 15:07:37,2025-03-15 15:09:16,99,2,2,Z_CK;Z_C1,Z_CK,Z_C1,F,adult,True,5,15,1.0
J063521,2025-03-15 15:07:00,2025-03-15 15:09:17,137,2,2,Z_N2;Z_N9,Z_N2,Z_N9,F,young_adult,True,5,15,1.0
J063567,2025-03-15 15:08:33,2025-03-15 15:09:20,47,3,3,Z_C2;Z_C1;Z_S4,Z_C2,Z_S4,M,middle_aged,True,5,15,1.0
J063543,2025-03-15 15:07:51,2025-03-15 15:09:21,90,3,3,Z_N4;Z_N10;Z_N8,Z_N4,Z_N8,F,adult,True,5,15,1.0
J063569,2025-03-15 15:08:36,2025-03-15 15:09:28,52,3,2,Z_C1;Z_C2,Z_C1,Z_C2,M,middle_aged,True,5,15,1.0
J063570,2025-03-15 15:08:39,2025-03-15 15:09:31,52,2,2,Z_E2;Z_C1,Z_E2,Z_C1,M,middle_aged,True,5,15,1.0
